	Name	Address	City	State	Zipcode	H3 Index	Latitude	Longitude
1506	Double Zero	65 Second Ave.	New York	New York State	10003	8f2a1072c86c4c5	40.726025	-73.98962
1507	Don Antonio by Starita	309 W. 50th St.	New York	New York State	10019	8f2a100d64a8adb	40.762607	-73.9866896
1508	DOMODOMO	138-140 W. Houston St.	New York	New York State	10012	8f2a1072cc41050	40.727924	-74.00166
1509	Dim Sum Go Go	5 East Broadway	New York	New York State	10038	8f2a1072c271489	40.7133818	-73.9974181
1510	Cotenna	21 Bedford St.	New York	New York State	10014	8f2a1072cc544d0	40.729053	-74.00354
1511	Convivium Osteria	68 Fifth Ave.	New York	New York State	11217	8f2a100da628716	40.68102	-73.977394
1512	Congee Village	100 Allen St.	New York	New York State	10002	8f2a1072ca56b76	40.7188148	-73.9903234
1513	Claudy's Kitchen	5981 Broadway	New York	New York State	10471	8f2a100a5a9a409	40.8890987	-73.8987909
1514	Chuan Tian Xia	5502 Seventh Ave.	New York	New York State	11220	8f2a107706c86eb	40.6396599	-74.0090575
1515	Cho Dang Gol	55 W. 35th St.	New York	New York State	10001	8f2a100d2d46754	40.7502	-73.98616
1516	Chavela’s	736 Franklin Ave.	New York	New York State	11238	8f2a100dbc5a5a2	40.6734308	-73.9570421
1517	Cardamom	43-45 43rd St.	New York	New York State	11104	8f2a100d5b9299a	40.7442458	-73.9212189
1518	Caleta 111 Cevicheria	111-27 Jamaica Ave.	New York	New York State	11418	8f2a100ea2cad8e	40.6974281	-73.8365649
1519	Café Alaia	128 Garth Rd.	Scarsdale	New York State	10583	8f2a101ac44e810	40.9868746	-73.8099321
